,date_time,week,number_of_sales,gross_sales
2137,2021-07-30 10:11:00,31,1,1261.7340185898724
2138,2021-07-30 11:03:00,31,1,1767.6966602557764
2139,2021-07-30 11:23:00,31,1,1594.833266016031
2140,2021-07-30 12:40:00,31,1,259.6027131790799
2141,2021-07-30 13:34:00,31,1,3973.4979643694387
2142,2021-07-30 15:14:00,31,1,382.2675551455869
2143,2021-07-31 10:50:00,31,1,204.19598047561828
2144,2021-08-02 8:31:00,32,1,3611.093900418906
2145,2021-08-02 8:54:00,32,1,1112.1516009206325
2146,2021-08-02 9:12:00,32,1,885.8341551284667
2147,2021-08-02 9:12:00,32,1,416.8558490495297
2148,2021-08-02 9:24:00,32,1,502.50719773750467
2149,2021-08-02 10:09:00,32,1,1142.8241813520192
2150,2021-08-02 10:15:00,32,1,398.03949977289426
2151,2021-08-02 10:19:00,32,1,1022.7292685708393
2152,2021-08-02 10:34:00,32,1,536.7626622298801
2153,2021-08-02 10:37:00,32,1,557.6005690287856
2154,2021-08-02 10:48:00,32,1,1732.4312397608435
2155,2021-08-02 10:57:00,32,1,260.008427449299
2156,2021-08-02 12:35:00,32,1,150.22689775283362
2157,2021-08-02 12:41:00,32,1,61.773417878729575
2158,2021-08-02 12:56:00,32,1,431.4947745270842
2159,2021-08-02 13:03:00,32,1,507.22610873502083
2160,2021-08-02 13:24:00,32,1,288.90905511356965
2161,2021-08-02 13:29:00,32,1,967.0666003675854
2162,2021-08-02 14:28:00,32,1,738.7011033943228
2163,2021-08-02 14:32:00,32,1,2241.619638688877
2164,2021-08-02 14:33:00,32,1,347.7538925696354
2165,2021-08-02 14:33:00,32,1,137.70181640900142
2166,2021-08-02 14:45:00,32,1,495.63522120230226
2167,2021-08-02 14:54:00,32,1,544.9307384494282
2168,2021-08-02 16:21:00,32,1,667.5364831139408
2169,2021-08-02 18:23:00,32,1,1478.0517594121104
2170,2021-08-03 8:27:00,32,1,322.45656089061015
2171,2021-08-03 8:50:00,32,1,372.3599696983935
2172,2021-08-03 8:55:00,32,1,723.2170104026391
2173,2021-08-03 10:50:00,32,1,1788.166641697914
2174,2021-08-03 11:22:00,32,1,379.4725035057015
2175,2021-08-03 11:51:00,32,1,110.87194132008553
2176,2021-08-03 13:02:00,32,1,1017.0852320525436
2177,2021-08-03 13:10:00,32,1,916.0258659971382
2178,2021-08-03 14:01:00,32,1,214.9679297976486
2179,2021-08-03 14:05:00,32,1,1907.1981464894484
2180,2021-08-03 15:16:00,32,1,387.0769909996811
2181,2021-08-03 15:33:00,32,1,2986.979320220476
2182,2021-08-03 16:03:00,32,1,921.6194964942108
2183,2021-08-03 16:37:00,32,1,277.72965663227455
2184,2021-08-03 22:23:00,32,1,267.3267905300603
2185,2021-08-03 22:28:00,32,1,282.1089537298436
2186,2021-08-04 8:58:00,32,1,284.7403404630392
2187,2021-08-04 9:52:00,32,1,512.5374411363982
2188,2021-08-04 10:15:00,32,1,941.025931303697
2189,2021-08-04 10:50:00,32,1,901.7895718680468
2190,2021-08-04 11:43:00,32,1,602.8394919407292
2191,2021-08-04 14:26:00,32,1,236.4809707562504
2192,2021-08-04 14:45:00,32,1,145.3524425469486
2193,2021-08-04 14:48:00,32,1,193.9461996530297
2194,2021-08-05 8:32:00,32,1,792.0166853992961
2195,2021-08-05 8:34:00,32,1,302.9498653243798
2196,2021-08-05 8:40:00,32,1,606.6827383602949
2197,2021-08-05 9:22:00,32,1,226.78537550188568
2198,2021-08-05 9:30:00,32,1,508.6970304265692
2199,2021-08-05 9:30:00,32,1,456.8817343051976
2200,2021-08-05 9:30:00,32,1,1110.0422973630157
2201,2021-08-05 9:30:00,32,1,305.899860558003
2202,2021-08-05 9:30:00,32,1,287.4710450090475
2203,2021-08-05 9:35:00,32,1,602.6119696440778
2204,2021-08-05 10:21:00,32,1,1052.9343680426039
2205,2021-08-05 11:37:00,32,1,932.1765175179648
2206,2021-08-05 14:32:00,32,1,1712.8582057854378
2207,2021-08-05 14:40:00,32,1,2720.3482801944483
2208,2021-08-05 16:22:00,32,1,463.2953369835641
2209,2021-08-06 8:50:00,32,1,479.3087102387466
2210,2021-08-06 8:56:00,32,1,701.470115628066
2211,2021-08-06 9:31:00,32,1,489.14283801978064
2212,2021-08-06 9:31:00,32,1,330.15949073859264
2213,2021-08-06 9:31:00,32,1,433.50364433666135
2214,2021-08-06 11:57:00,32,1,2352.7226445206
2215,2021-08-07 14:43:00,32,1,1320.7378723297218
2216,2021-08-09 8:55:00,33,1,1543.9036902216963
2217,2021-08-09 9:07:00,33,1,166.78516392464275
2218,2021-08-09 9:11:00,33,1,154.46948625384022
2219,2021-08-09 9:37:00,33,1,2790.8617865414813
2220,2021-08-09 10:17:00,33,1,349.79837039171395
2221,2021-08-09 10:25:00,33,1,214.48589606244263
2222,2021-08-09 10:31:00,33,1,388.3536487576283
2223,2021-08-09 10:36:00,33,1,1189.2373645094885
2224,2021-08-09 11:45:00,33,1,1146.699685232152
2225,2021-08-09 12:00:00,33,1,703.5005238388785
2226,2021-08-09 12:04:00,33,1,355.7082819350629
2227,2021-08-09 12:07:00,33,1,341.48819821208326
2228,2021-08-09 12:14:00,33,1,427.36167655267553
2229,2021-08-09 12:24:00,33,1,176.22009785134304
2230,2021-08-09 12:26:00,33,1,848.3105959863086
2231,2021-08-09 12:33:00,33,1,59.13016319409499
2232,2021-08-09 12:54:00,33,1,819.5756421517434
2233,2021-08-09 12:57:00,33,1,773.4268088035108
2234,2021-08-09 13:03:00,33,1,567.4320515280194
2235,2021-08-09 13:16:00,33,1,433.47593041607587
2236,2021-08-09 13:38:00,33,1,399.0490567713225
2237,2021-08-09 13:48:00,33,1,535.5303817824317
2238,2021-08-09 14:32:00,33,1,426.67557889456936
2239,2021-08-09 14:35:00,33,1,971.7997120971003
2240,2021-08-09 14:45:00,33,1,1472.3311531256913
2241,2021-08-09 14:48:00,33,1,498.73494338575927
2242,2021-08-09 15:05:00,33,1,1158.987387579972
2243,2021-08-09 15:07:00,33,1,444.463608338679
2244,2021-08-09 15:10:00,33,1,728.9198232781525
2245,2021-08-09 15:17:00,33,1,849.1556842133291
2246,2021-08-09 15:39:00,33,1,697.1718036876517
2247,2021-08-09 16:00:00,33,1,1389.148709592837
2248,2021-08-10 8:30:00,33,1,478.7872636103977
2249,2021-08-10 8:32:00,33,1,292.4847782826341
2250,2021-08-10 8:42:00,33,1,368.50246838081233
2251,2021-08-10 8:45:00,33,1,629.1563662550944
2252,2021-08-10 8:49:00,33,1,462.26478137663037
2253,2021-08-10 9:00:00,33,1,587.6862969163527
2254,2021-08-10 9:14:00,33,1,696.4414309409467
2255,2021-08-10 9:59:00,33,1,282.3259180522421
2256,2021-08-10 11:52:00,33,1,711.5210616175242
2257,2021-08-10 12:47:00,33,1,2237.4346056914633
2258,2021-08-10 14:42:00,33,1,701.179291411828
2259,2021-08-10 19:01:00,33,1,2096.029583918988
2260,2021-08-10 19:14:00,33,1,1400.1017336012646
2261,2021-08-11 8:57:00,33,1,675.5613168944357
2262,2021-08-11 9:01:00,33,1,466.15660670705506
2263,2021-08-11 9:26:00,33,1,274.56135010410594
2264,2021-08-11 10:56:00,33,1,614.9248217148785
2265,2021-08-11 13:31:00,33,1,1041.7657849356056
2266,2021-08-11 14:03:00,33,1,352.2687182144794
2267,2021-08-11 15:34:00,33,1,575.9271347692201
2268,2021-08-11 17:21:00,33,1,1049.8795037722605
2269,2021-08-11 19:32:00,33,1,410.89311131570093
2270,2021-08-12 4:23:00,33,1,565.5193479427297
2271,2021-08-12 8:02:00,33,1,830.9335664562806
2272,2021-08-12 9:24:00,33,1,254.41434652554497
2273,2021-08-12 9:33:00,33,1,670.949320114795
2274,2021-08-12 13:02:00,33,1,283.181153572674
2275,2021-08-12 13:19:00,33,1,2135.810685398933
2276,2021-08-12 13:46:00,33,1,385.764985999382
2277,2021-08-12 16:04:00,33,1,587.4467355182196
2278,2021-08-12 17:22:00,33,1,481.76838151429166
2279,2021-08-13 7:03:00,33,1,283.6687897296191
2280,2021-08-13 9:31:00,33,1,816.4445798789836
2281,2021-08-13 10:19:00,33,1,994.9723947336904
2282,2021-08-13 14:48:00,33,1,232.2998868016974
2283,2021-08-14 9:46:00,33,1,284.5312560192293
2284,2021-08-14 12:22:00,33,1,557.4754906451267
2285,2021-08-14 12:48:00,33,1,540.3625024291582
2286,2021-08-14 16:02:00,33,1,430.0256301864574
2287,2021-08-14 16:02:00,33,1,977.0216466238967
2288,2021-08-14 18:33:00,33,1,318.27200086625044
2289,2021-08-14 18:47:00,33,1,1239.8628473335516
2290,2021-08-15 9:02:00,33,1,412.1759807503232
2291,2021-08-15 10:47:00,33,1,760.0745694877744
2292,2021-08-15 18:33:00,33,1,1248.924900770485
2293,2021-08-16 6:29:00,34,1,152.3339036858909
2294,2021-08-16 9:00:00,34,1,210.17980820084483
2295,2021-08-16 9:55:00,34,1,124.84811366645586
2296,2021-08-16 10:23:00,34,1,283.05666049655554
2297,2021-08-16 10:30:00,34,1,881.9592343771134
2298,2021-08-16 10:37:00,34,1,336.08096988887036
2299,2021-08-16 13:26:00,34,1,309.80343840129973
2300,2021-08-16 13:42:00,34,1,273.53277186385066
2301,2021-08-16 16:24:00,34,1,174.12214516425306
2302,2021-08-16 17:30:00,34,1,762.0732032279477
2303,2021-08-16 17:30:00,34,1,1068.4032751029854
2304,2021-08-16 21:31:00,34,1,2667.915644170805
2305,2021-08-16 22:00:00,34,1,254.71441208132623
2306,2021-08-17 6:48:00,34,1,3761.416840320568
2307,2021-08-17 6:48:00,34,1,225.80783986119965
2308,2021-08-17 7:18:00,34,1,374.57004452192825
2309,2021-08-17 8:21:00,34,1,1413.8860427619666
2310,2021-08-17 10:25:00,34,1,1943.6601985910572
2311,2021-08-17 10:31:00,34,1,2235.2924242720333
2312,2021-08-17 11:34:00,34,1,518.8450846843359
2313,2021-08-17 12:59:00,34,1,1260.6167139930528
2314,2021-08-17 13:01:00,34,1,1261.2517139815468
2315,2021-08-17 13:37:00,34,1,886.5052865942064
2316,2021-08-17 14:01:00,34,1,284.13159607239425
2317,2021-08-17 17:20:00,34,1,317.61007988647
2318,2021-08-18 7:21:00,34,1,171.96377781391325
2319,2021-08-18 10:06:00,34,1,714.9514347200064
2320,2021-08-18 13:38:00,34,1,1210.2017857715778
2321,2021-08-18 15:11:00,34,1,323.11709454420173
2322,2021-08-18 15:33:00,34,1,283.3057470692736
2323,2021-08-18 16:02:00,34,1,183.26623935754392
2324,2021-08-18 16:02:00,34,1,279.51298932534223
2325,2021-08-18 16:02:00,34,1,314.32795072248024
2326,2021-08-18 16:20:00,34,1,591.0627296211588
2327,2021-08-18 16:32:00,34,1,836.4235994482206
2328,2021-08-18 17:30:00,34,1,1150.2889229996529
2329,2021-08-18 18:49:00,34,1,1232.2295872055215
2330,2021-08-18 19:47:00,34,1,465.75392061827756
2331,2021-08-18 20:49:00,34,1,773.8190397405377
2332,2021-08-19 4:47:00,34,1,328.3425068606311
2333,2021-08-19 10:51:00,34,1,419.4969889971703
2334,2021-08-19 11:35:00,34,1,555.1109743612799
2335,2021-08-19 11:35:00,34,1,324.45278926679146
2336,2021-08-19 11:58:00,34,1,180.29435903799762
2337,2021-08-19 13:01:00,34,1,45.83243591396685
2338,2021-08-19 13:01:00,34,1,463.2065948921306
2339,2021-08-19 13:01:00,34,1,389.18180721502443
2340,2021-08-19 13:36:00,34,1,618.9247817753842
2341,2021-08-19 14:10:00,34,1,3599.3537572332098
2342,2021-08-19 16:46:00,34,1,684.0573179651502
2343,2021-08-19 17:20:00,34,1,483.4067765302643
2344,2021-08-19 18:47:00,34,1,157.76132279054383
2345,2021-08-20 6:21:00,34,1,3259.466974855419
2346,2021-08-20 6:34:00,34,1,314.15491720387286
2347,2021-08-20 8:31:00,34,1,504.3896897786301
2348,2021-08-20 14:31:00,34,1,659.5992092074522
2349,2021-08-20 16:03:00,34,1,340.01789589593085
2350,2021-08-21 5:48:00,34,1,3516.1328795808886
2351,2021-08-21 8:20:00,34,1,714.6715926880149
2352,2021-08-21 11:02:00,34,1,777.3913690993636
2353,2021-08-21 12:28:00,34,1,434.1271763327377
2354,2021-08-21 12:34:00,34,1,3428.741530485844
2355,2021-08-21 13:29:00,34,1,712.5965482859353
2356,2021-08-21 13:47:00,34,1,573.0388732016362
2357,2021-08-21 15:01:00,34,1,202.48046017925674
2358,2021-08-21 15:33:00,34,1,1234.3285140329203
2359,2021-08-21 16:03:00,34,1,361.00784699028407
2360,2021-08-21 17:20:00,34,1,1040.6361756290378
2361,2021-08-22 10:03:00,34,1,996.31181174897
2362,2021-08-22 12:19:00,34,1,108.39462827494725
2363,2021-08-22 12:46:00,34,1,1129.6602008678597
2364,2021-08-22 15:48:00,34,1,683.3072318339721
2365,2021-08-22 16:23:00,34,1,2080.374009234962
2366,2021-08-22 16:34:00,34,1,1463.3498140463535
2367,2021-08-22 16:46:00,34,1,416.23496329335
2368,2021-08-22 20:32:00,34,1,835.9399103680447
2369,2021-08-22 21:20:00,34,1,1176.7754370792586
2370,2021-08-22 22:03:00,34,1,1125.6491029920755
2371,2021-08-22 23:26:00,34,1,541.8447400570151
2372,2021-08-23 8:39:00,35,1,314.13470742338285
2373,2021-08-23 9:33:00,35,1,247.24779717326356
2374,2021-08-23 16:29:00,35,1,259.07420557305227
2375,2021-08-24 8:26:00,35,1,1268.9989266164491
2376,2021-08-24 8:28:00,35,1,795.252206346084
2377,2021-08-24 8:29:00,35,1,426.3390627723495
2378,2021-08-24 8:30:00,35,1,598.7957842703884
2379,2021-08-24 8:31:00,35,1,389.19645739822505
2380,2021-08-24 8:46:00,35,1,453.3272557265441
2381,2021-08-24 8:47:00,35,1,503.74686096054063
2382,2021-08-24 8:48:00,35,1,726.9468663896564
2383,2021-08-24 8:49:00,35,1,377.73427414004
2384,2021-08-24 8:50:00,35,1,333.906312099183
2385,2021-08-24 8:51:00,35,1,700.999128384105
2386,2021-08-24 10:32:00,35,1,92.39048935260008
2387,2021-08-24 10:32:00,35,1,739.306196429929
2388,2021-08-24 10:32:00,35,1,671.2178562002896
2389,2021-08-24 11:33:00,35,1,847.779323252545
2390,2021-08-24 11:58:00,35,1,2320.944136936017
2391,2021-08-24 12:34:00,35,1,669.9897171118336
2392,2021-08-24 14:00:00,35,1,378.7321855459935
2393,2021-08-24 14:00:00,35,1,648.3321459656356
2394,2021-08-24 14:33:00,35,1,305.66787998366334
2395,2021-08-24 23:02:00,35,1,1381.3591330942465
2396,2021-08-25 12:00:00,35,1,384.66018061342385
2397,2021-08-25 13:32:00,35,1,488.0269083324965
2398,2021-08-25 13:32:00,35,1,701.7579441072523
2399,2021-08-25 13:47:00,35,1,419.87672008872795
2400,2021-08-26 9:50:00,35,1,2200.2364566739598
2401,2021-08-26 10:50:00,35,1,849.3846742743577
2402,2021-08-26 11:03:00,35,1,285.64539185404294
2403,2021-08-26 11:56:00,35,1,237.02584482103916
2404,2021-08-26 12:25:00,35,1,858.975135384412
2405,2021-08-26 13:30:00,35,1,1504.2604224997674
2406,2021-08-26 13:46:00,35,1,49.12301517221206
2407,2021-08-26 14:02:00,35,1,596.06840860854
2408,2021-08-26 15:51:00,35,1,2991.797715679775
2409,2021-08-26 15:56:00,35,1,999.9894225811122
2410,2021-08-26 16:00:00,35,1,443.04241782865336
2411,2021-08-26 16:01:00,35,1,1044.5463694665993
2412,2021-08-26 16:06:00,35,1,195.27650032989277
2413,2021-08-26 16:07:00,35,1,359.53303247097205
2414,2021-08-26 16:18:00,35,1,575.7895005222051
2415,2021-08-26 17:45:00,35,1,401.8837729747637
2416,2021-08-26 19:34:00,35,1,245.60970344355314
2417,2021-08-27 9:34:00,35,1,737.6992045089326
2418,2021-08-27 12:07:00,35,1,476.0127607102031
2419,2021-08-27 12:49:00,35,1,424.6564652094192
2420,2021-08-27 13:03:00,35,1,2700.930839999849
2421,2021-08-27 14:04:00,35,1,2294.892207484516
2422,2021-08-27 17:31:00,35,1,763.8096333220567
2423,2021-08-27 17:31:00,35,1,531.6724185413249
2424,2021-08-28 7:32:00,35,1,636.7612921356179
2425,2021-08-28 8:34:00,35,1,447.68531237795787
2426,2021-08-28 13:22:00,35,1,486.3485805283665
2427,2021-08-28 15:19:00,35,1,100.07113088329508
2428,2021-08-28 15:33:00,35,1,1050.80058474889
2429,2021-08-28 19:29:00,35,1,574.7479026365606
2430,2021-08-28 20:33:00,35,1,242.4186422084131
2431,2021-08-28 21:00:00,35,1,228.7853990093935
2432,2021-08-28 21:47:00,35,1,1422.8148556706117
2433,2021-08-29 7:03:00,35,1,350.68729572277294
2434,2021-08-29 11:04:00,35,1,711.0033168502132
2435,2021-08-30 6:00:00,36,1,456.9223768305476
2436,2021-08-30 8:01:00,36,1,2048.880115206884
2437,2021-08-30 10:51:00,36,1,2776.9846867066035
2438,2021-08-30 11:05:00,36,1,2736.889532982119
2439,2021-08-30 11:05:00,36,1,406.8081870336802
2440,2021-08-30 11:19:00,36,1,1580.6036444634262
2441,2021-08-30 11:24:00,36,1,801.1211157543542
2442,2021-08-30 15:52:00,36,1,282.56159603388517
2443,2021-08-30 16:21:00,36,1,319.4681419999158
2444,2021-08-30 17:32:00,36,1,242.80975207572016
2445,2021-08-30 21:01:00,36,1,3734.8972914140595
2446,2021-08-30 21:33:00,36,1,443.4970136809161
2447,2021-08-31 6:47:00,36,1,135.8619619776587
2448,2021-08-31 10:01:00,36,1,736.8244401312718
2449,2021-08-31 11:04:00,36,1,880.0181954758428
2450,2021-08-31 11:49:00,36,1,3871.795140166627
2451,2021-08-31 12:21:00,36,1,168.65562029118027
2452,2021-08-31 15:01:00,36,1,1093.760633098786
2453,2021-08-31 16:00:00,36,1,1828.3749674002113
2454,2021-08-31 22:20:00,36,1,2983.5187798252737
2455,2021-08-31 22:20:00,36,1,1655.4602744259482
2456,2021-08-31 23:24:00,36,1,2001.9337890499332
2457,2021-09-01 6:25:00,36,1,293.94821023483956
2458,2021-09-01 8:23:00,36,1,736.7822223542535
2459,2021-09-01 12:24:00,36,1,1378.732733120202
2460,2021-09-01 12:25:00,36,1,2051.949030307228
2461,2021-09-01 13:21:00,36,1,407.9685456337798
2462,2021-09-01 13:21:00,36,1,2534.418880428383
2463,2021-09-01 13:21:00,36,1,629.7562954570892
2464,2021-09-01 14:25:00,36,1,514.5530468885885
2465,2021-09-01 15:21:00,36,1,366.0171646753998
2466,2021-09-01 16:25:00,36,1,191.59637024093396
2467,2021-09-01 16:25:00,36,1,237.81131698482602
2468,2021-09-01 17:24:00,36,1,219.74366712597958
2469,2021-09-01 18:22:00,36,1,3102.124927195898
2470,2021-09-01 18:22:00,36,1,770.5958309340377
2471,2021-09-01 19:21:00,36,1,939.5485398835358
2472,2021-09-01 20:22:00,36,1,111.42297397092601
2473,2021-09-01 21:24:00,36,1,859.3246178209025
2474,2021-09-01 22:23:00,36,1,770.0416836979467
2475,2021-09-02 8:10:00,36,1,667.0394624729589
2476,2021-09-02 8:24:00,36,1,665.1211655093957
2477,2021-09-02 8:26:00,36,1,1507.5980627288873
2478,2021-09-02 10:26:00,36,1,1348.7080119576094
2479,2021-09-02 10:26:00,36,1,418.9783144296373
2480,2021-09-02 10:26:00,36,1,456.6754458245129
2481,2021-09-02 11:23:00,36,1,456.118969025411
2482,2021-09-02 12:23:00,36,1,221.62900764628438
2483,2021-09-02 12:23:00,36,1,197.5414715127471
2484,2021-09-02 12:24:00,36,1,1022.6725976537385
2485,2021-09-02 12:24:00,36,1,3096.6514672563303
2486,2021-09-02 13:24:00,36,1,2345.7068578590606
2487,2021-09-02 14:24:00,36,1,204.0614295987811
2488,2021-09-02 15:22:00,36,1,646.4297541264235
2489,2021-09-02 16:23:00,36,1,1198.7142157180986
2490,2021-09-02 17:33:00,36,1,463.9725054803503
2491,2021-09-02 19:20:00,36,1,689.9027781750915
2492,2021-09-02 20:19:00,36,1,1409.5069204740594
2493,2021-09-02 22:23:00,36,1,751.8135384022094
2494,2021-09-02 23:18:00,36,1,435.75202122090826
2495,2021-09-02 22:35:00,36,1,1321.7454526927513
2496,2021-09-03 0:22:00,36,1,413.64905735952277
2497,2021-09-03 7:22:00,36,1,119.70750223598301
2498,2021-09-03 8:24:00,36,1,280.33059817422065
2499,2021-09-03 12:21:00,36,1,414.8463148898496
2500,2021-09-03 15:26:00,36,1,1024.7276474333648
2501,2021-09-03 18:20:00,36,1,616.1351589289425
2502,2021-09-03 19:19:00,36,1,914.0951815204073
2503,2021-09-03 19:44:00,36,1,243.13591612768437
2504,2021-09-03 20:24:00,36,1,136.67632011861198
2505,2021-09-03 20:24:00,36,1,777.1769442193031
2506,2021-09-03 20:24:00,36,1,435.73286116872566
2507,2021-09-04 7:25:00,36,1,384.2095610561358
2508,2021-09-04 8:25:00,36,1,973.3942531889364
2509,2021-09-04 8:25:00,36,1,1409.383469511757
2510,2021-09-04 10:24:00,36,1,323.75284625787344
2511,2021-09-04 10:24:00,36,1,80.27516954078413
2512,2021-09-04 10:24:00,36,1,1090.533249403533
2513,2021-09-04 11:12:00,36,1,511.0696553360874
2514,2021-09-04 12:20:00,36,1,561.1120310362884
2515,2021-09-04 12:20:00,36,1,1150.7849960346546
2516,2021-09-04 13:31:00,36,1,1334.9806139904517
2517,2021-09-04 14:16:00,36,1,1128.316848784195
2518,2021-09-04 14:16:00,36,1,4014.2142297449263
2519,2021-09-04 14:24:00,36,1,968.8232122678198
2520,2021-09-04 14:24:00,36,1,429.22893767514745
2521,2021-09-04 16:25:00,36,1,4268.982293135847
2522,2021-09-04 16:25:00,36,1,95.23947933830058
2523,2021-09-04 16:32:00,36,1,833.8627513068955
2524,2021-09-04 17:23:00,36,1,208.91602389521842
2525,2021-09-05 5:24:00,36,1,142.7177402943104
2526,2021-09-05 7:22:00,36,1,947.7672903397906
2527,2021-09-05 8:19:00,36,1,502.34766859972984
2528,2021-09-05 10:21:00,36,1,107.2789638787842
2529,2021-09-05 10:21:00,36,1,289.2886870871648
2530,2021-09-05 11:23:00,36,1,110.07607781437551
2531,2021-09-05 13:21:00,36,1,1250.1474266096031
2532,2021-09-05 13:21:00,36,1,118.89113262121788
2533,2021-09-05 14:23:00,36,1,363.82286476675586
2534,2021-09-05 18:22:00,36,1,638.2135305414008
2535,2021-09-05 18:22:00,36,1,1306.2384612592207
2536,2021-09-05 18:22:00,36,1,562.5578938406354
2537,2021-09-05 19:22:00,36,1,315.2233022344613
2538,2021-09-05 20:24:00,36,1,305.3068395755822
2539,2021-09-05 21:20:00,36,1,635.4933721467831
2540,2021-09-06 8:21:00,37,1,1401.3261259195938
2541,2021-09-06 9:22:00,37,1,139.27481252590323
2542,2021-09-06 10:34:00,37,1,867.8692170868189
2543,2021-09-06 11:24:00,37,1,1798.4832210438656
2544,2021-09-06 11:24:00,37,1,76.97885714183286
2545,2021-09-06 13:21:00,37,1,769.0560418084672
2546,2021-09-06 13:21:00,37,1,325.57445405433816
2547,2021-09-06 13:21:00,37,1,931.6322493069515
2548,2021-09-06 14:24:00,37,1,124.97832499653312
2549,2021-09-06 14:24:00,37,1,145.11490957410678
2550,2021-09-06 14:24:00,37,1,444.707263457477
2551,2021-09-06 15:24:00,37,1,933.4907361012098
2552,2021-09-06 16:20:00,37,1,99.95724700755456
2553,2021-09-06 17:23:00,37,1,1163.8961217950891
2554,2021-09-06 17:23:00,37,1,287.06646073388185
2555,2021-09-06 17:23:00,37,1,499.2716501002937
2556,2021-09-06 18:19:00,37,1,132.79121542607658
2557,2021-09-06 19:24:00,37,1,778.482759926113
2558,2021-09-06 19:24:00,37,1,389.7794950656818
2559,2021-09-06 21:22:00,37,1,1153.1570841263697
2560,2021-09-06 21:22:00,37,1,798.698702182601
2561,2021-09-06 21:22:00,37,1,1068.6759569429132
2562,2021-09-06 21:22:00,37,1,1081.4889039081781
2563,2021-09-06 21:22:00,37,1,248.29748494011574
2564,2021-09-06 21:22:00,37,1,510.09601077968955
2565,2021-09-06 22:19:00,37,1,896.5290001845476
2566,2021-09-07 0:20:00,37,1,277.821398256799
2567,2021-09-07 5:20:00,37,1,850.1344199966409
2568,2021-09-07 8:47:00,37,1,361.6547295017327
2569,2021-09-07 10:36:00,37,1,1681.051980949858
2570,2021-09-07 10:36:00,37,1,372.756897977734
2571,2021-09-07 10:36:00,37,1,1799.441394713264
2572,2021-09-07 10:36:00,37,1,1178.1185469016184
2573,2021-09-07 11:24:00,37,1,168.34211626319495
2574,2021-09-07 11:24:00,37,1,206.4830809081447
2575,2021-09-07 11:24:00,37,1,316.4313403233129
2576,2021-09-07 13:25:00,37,1,1106.6971985913794
2577,2021-09-07 13:25:00,37,1,602.0642613643595
2578,2021-09-07 14:25:00,37,1,517.9777349276279
2579,2021-09-07 14:25:00,37,1,70.04690047877405
2580,2021-09-07 14:25:00,37,1,781.519453095457
2581,2021-09-07 14:25:00,37,1,355.03525962336755
2582,2021-09-07 15:10:00,37,1,2546.185709985443
2583,2021-09-07 15:27:00,37,1,1347.8824466710676
2584,2021-09-07 15:27:00,37,1,2274.641735813101
2585,2021-09-07 17:24:00,37,1,114.18227992185138
2586,2021-09-07 17:25:00,37,1,363.5700087417502
2587,2021-09-07 17:25:00,37,1,388.5826385651294
2588,2021-09-07 17:25:00,37,1,458.14101191789894
2589,2021-09-07 18:22:00,37,1,248.1334292965852
2590,2021-09-07 18:22:00,37,1,694.3300529037024
2591,2021-09-07 21:30:00,37,1,131.96413469346686
2592,2021-09-07 21:30:00,37,1,630.0493754301606
2593,2021-09-07 21:30:00,37,1,370.62339867131186
2594,2021-09-07 21:30:00,37,1,424.5005149878459
2595,2021-09-07 22:20:00,37,1,1154.1674519777946
2596,2021-09-07 13:57:00,37,1,1053.877171575286
2597,2021-09-08 1:23:00,37,1,1656.6636197020857
2598,2021-09-08 7:25:00,37,1,1626.41796208691
2599,2021-09-08 8:23:00,37,1,1517.9558023787777
2600,2021-09-08 8:49:00,37,1,250.48790721380527
2601,2021-09-08 8:59:00,37,1,511.29595544816
2602,2021-09-08 9:00:00,37,1,667.0106649530002
2603,2021-09-08 9:02:00,37,1,331.46612698898514
2604,2021-09-08 9:34:00,37,1,1122.91589059473
2605,2021-09-08 9:34:00,37,1,138.59343595844192
2606,2021-09-08 10:23:00,37,1,178.28508080484588
2607,2021-09-08 10:23:00,37,1,1013.4498665819797
2608,2021-09-08 10:24:00,37,1,820.0520606676079
2609,2021-09-08 10:24:00,37,1,661.9540308154252
2610,2021-09-08 11:22:00,37,1,150.35805295507743
2611,2021-09-08 11:22:00,37,1,294.7688968446088
2612,2021-09-08 13:34:00,37,1,556.950423152864
2613,2021-09-08 14:21:00,37,1,1656.7282545681514
2614,2021-09-08 17:24:00,37,1,144.99235838841264
2615,2021-09-08 17:24:00,37,1,1075.14744210149
2616,2021-09-08 19:21:00,37,1,222.95466014185126
2617,2021-09-08 20:21:00,37,1,281.0474462966157
2618,2021-09-08 22:22:00,37,1,385.7305269197758
2619,2021-09-08 23:21:00,37,1,660.1898235005201
2620,2021-09-09 9:35:00,37,1,511.2463662751162
2621,2021-09-09 11:02:00,37,1,174.8183669315879
2622,2021-09-09 11:05:00,37,1,222.2292044662505
2623,2021-09-09 11:10:00,37,1,208.49344708896848
2624,2021-09-09 11:11:00,37,1,185.96956372303987
2625,2021-09-09 11:18:00,37,1,185.2649172228525
2626,2021-09-09 11:22:00,37,1,554.471935986375
2627,2021-09-09 12:25:00,37,1,399.9362372015922
2628,2021-09-09 13:24:00,37,1,668.3493223633828
2629,2021-09-09 15:24:00,37,1,429.17575238429464
2630,2021-09-09 18:23:00,37,1,860.1139185752198
2631,2021-09-09 17:44:00,37,1,1274.9622335165523
2632,2021-09-10 1:22:00,37,1,927.7212525950434
2633,2021-09-10 6:24:00,37,1,1941.6395145355232
